,bass,mid,treble,frequency,,,,,,,,,,,sa,0.05
10483,0.429347992,0.150228873,0.057436641,387.5976563,,0.248094601,0.284107956,0.385177261,0.034883721,,0.554425688,,,,,
10484,0.429347992,0.150228873,0.057436641,387.5976563,,0.248094601,0.284107956,0.385177261,0.034883721,,0.548171803,,,,,
10485,0.206188038,0.099308766,0.046639141,344.53125,,0.119143772,0.187809507,0.312767879,0.031007752,,0.542230612,,,,,
10486,0.206188038,0.099308766,0.046639141,344.53125,,0.119143772,0.187809507,0.312767879,0.031007752,,0.525428484,,,,,
10487,0.721719325,0.17276834,0.044004783,172.265625,,0.41703856,0.326733862,0.295101548,0.015503876,,0.509466461,,,,,
10488,0.721719325,0.17276834,0.044004783,172.265625,,0.41703856,0.326733862,0.295101548,0.015503876,,0.520079105,,,,,
10489,0.704425871,0.307100892,0.069599785,732.1289063,,0.407045704,0.580779214,0.466744815,0.065891473,,0.530161116,,,,,
10490,0.704425871,0.307100892,0.069599785,732.1289063,,0.407045704,0.580779214,0.466744815,0.065891473,,0.538874353,,,,,
10491,0.704425871,0.307100892,0.069599785,732.1289063,,0.407045704,0.580779214,0.466744815,0.065891473,,0.547151929,,,,,
10492,0.33876425,0.271233737,0.03310981,1119.726563,,0.195751659,0.512948418,0.222038505,0.100775194,,0.555015626,,,,,
10493,0.33876425,0.271233737,0.03310981,1119.726563,,0.195751659,0.512948418,0.222038505,0.100775194,,0.544203058,,,,,
10494,0.354734629,0.187756151,0.010829212,1507.324219,,0.204979989,0.355078323,0.072622044,0.135658915,,0.533931117,,,,,
10495,0.354734629,0.187756151,0.010829212,1507.324219,,0.204979989,0.355078323,0.072622044,0.135658915,,0.524971293,,,,,
10496,0.354734629,0.187756151,0.010829212,1507.324219,,0.204979989,0.355078323,0.072622044,0.135658915,,0.51645946,,,,,
10497,0.321071535,0.195128486,0.019109901,129.1992188,,0.185528094,0.369020642,0.128153373,0.011627907,,0.508373218,,,,,
10498,0.321071535,0.195128486,0.019109901,129.1992188,,0.185528094,0.369020642,0.128153373,0.011627907,,0.499008134,,,,,
10499,0.342877924,0.231223956,0.017735058,473.7304688,,0.198128706,0.437283221,0.118933508,0.042635659,,0.490111304,,,,,
10500,0.342877924,0.231223956,0.017735058,473.7304688,,0.198128706,0.437283221,0.118933508,0.042635659,,0.482749635,,,,,
10501,0.342877924,0.231223956,0.017735058,473.7304688,,0.198128706,0.437283221,0.118933508,0.042635659,,0.47575605,,,,,
10502,0.325053126,0.238111138,0.017288009,732.1289063,,0.187828817,0.450308036,0.115935537,0.065891473,,0.469112143,,,,,
10503,0.325053126,0.238111138,0.017288009,732.1289063,,0.187828817,0.450308036,0.115935537,0.065891473,,0.461909192,,,,,
10504,0.26809442,0.09052588,0.008497666,430.6640625,,0.154915778,0.171199599,0.056986403,0.03875969,,0.455066389,,,,,
10505,0.26809442,0.09052588,0.008497666,430.6640625,,0.154915778,0.171199599,0.056986403,0.03875969,,0.445717791,,,,,
10506,0.26809442,0.09052588,0.008497666,430.6640625,,0.154915778,0.171199599,0.056986403,0.03875969,,0.436836622,,,,,
10507,0.279095113,0.055763572,0.019138908,344.53125,,0.161272423,0.105458254,0.128347898,0.031007752,,0.428399512,,,,,
10508,0.279095113,0.055763572,0.019138908,344.53125,,0.161272423,0.105458254,0.128347898,0.031007752,,0.420934292,,,,,
10509,0.095890947,0.042886216,0.057360623,5641.699219,,0.05540966,0.081105016,0.384667473,0.507751938,,0.413842333,,,,,
10510,0.095890947,0.042886216,0.057360623,5641.699219,,0.05540966,0.081105016,0.384667473,0.507751938,,0.397944764,,,,,
10511,0.095890947,0.042886216,0.057360623,5641.699219,,0.05540966,0.081105016,0.384667473,0.507751938,,0.382842073,,,,,
10512,0.212123513,0.053917091,0.071155034,7278.222656,,0.122573529,0.101966249,0.477174508,0.65503876,,0.368494517,,,,,
10513,0.212123513,0.053917091,0.071155034,7278.222656,,0.122573529,0.101966249,0.477174508,0.65503876,,0.360675966,,,,,
10514,1.337847233,0.405175358,0.098373644,301.4648438,,0.773062136,0.766254452,0.659705893,0.027131783,,0.353248344,,,,,
10515,1.337847233,0.405175358,0.098373644,301.4648438,,0.773062136,0.766254452,0.659705893,0.027131783,,0.402478288,,,,,
10516,1.337847233,0.405175358,0.098373644,301.4648438,,0.773062136,0.766254452,0.659705893,0.027131783,,0.449246736,,,,,
10517,0.724814355,0.377854764,0.076553583,1076.660156,,0.418826993,0.714586635,0.51337785,0.096899225,,0.49367676,,,,,
10518,0.724814355,0.377854764,0.076553583,1076.660156,,0.418826993,0.714586635,0.51337785,0.096899225,,0.50523364,,,,,
10519,0.484156817,0.226817638,0.037081022,172.265625,,0.279765353,0.428950135,0.248669944,0.015503876,,0.516212676,,,,,
10520,0.484156817,0.226817638,0.037081022,172.265625,,0.279765353,0.428950135,0.248669944,0.015503876,,0.514609883,,,,,
10521,0.484156817,0.226817638,0.037081022,172.265625,,0.279765353,0.428950135,0.248669944,0.015503876,,0.51308723,,,,,
10522,0.419256806,0.123438515,0.01932459,344.53125,,0.242263507,0.233442902,0.129593101,0.031007752,,0.511640709,,,,,
10523,0.419256806,0.123438515,0.01932459,344.53125,,0.242263507,0.233442902,0.129593101,0.031007752,,0.507021514,,,,,
10524,0.468760133,0.15929763,0.017186832,732.1289063,,0.270868527,0.301258494,0.115257031,0.065891473,,0.502633279,,,,,
10525,0.468760133,0.15929763,0.017186832,732.1289063,,0.270868527,0.301258494,0.115257031,0.065891473,,0.500939621,,,,,
10526,0.368077338,0.267301381,0.021230241,1248.925781,,0.212689944,0.505511673,0.142372639,0.112403101,,0.499330647,,,,,
10527,0.368077338,0.267301381,0.021230241,1248.925781,,0.212689944,0.505511673,0.142372639,0.112403101,,0.492767981,,,,,
10528,0.368077338,0.267301381,0.021230241,1248.925781,,0.212689944,0.505511673,0.142372639,0.112403101,,0.486533449,,,,,
10529,0.270846307,0.359681606,0.025887441,775.1953125,,0.15650593,0.680218149,0.173604399,0.069767442,,0.480610644,,,,,
10530,0.270846307,0.359681606,0.025887441,775.1953125,,0.15650593,0.680218149,0.173604399,0.069767442,,0.470122427,,,,,
10531,0.158092901,0.225863218,0.022137392,1464.257813,,0.09135246,0.427145169,0.148456106,0.131782946,,0.460158621,,,,,
10532,0.158092901,0.225863218,0.022137392,1464.257813,,0.09135246,0.427145169,0.148456106,0.131782946,,0.445055335,,,,,
10533,0.158092901,0.225863218,0.022137392,1464.257813,,0.09135246,0.427145169,0.148456106,0.131782946,,0.430707213,,,,,
10534,0.195397139,0.143541783,0.020685071,990.5273438,,0.112908354,0.271461549,0.13871666,0.089147287,,0.417076498,,,,,
10535,0.195397139,0.143541783,0.020685071,990.5273438,,0.112908354,0.271461549,0.13871666,0.089147287,,0.40599253,,,,,
10536,0.247623548,0.07161431,0.014335263,344.53125,,0.143086882,0.135434653,0.096134054,0.031007752,,0.39546276,,,,,
10537,0.247623548,0.07161431,0.014335263,344.53125,,0.143086882,0.135434653,0.096134054,0.031007752,,0.388070799,,,,,
10538,0.247623548,0.07161431,0.014335263,344.53125,,0.143086882,0.135434653,0.096134054,0.031007752,,0.381048437,,,,,
10539,1.026778698,0.138909221,0.040639382,129.1992188,,0.59331418,0.262700598,0.272532749,0.011627907,,0.374377192,,,,,
10540,1.026778698,0.138909221,0.040639382,129.1992188,,0.59331418,0.262700598,0.272532749,0.011627907,,0.406997268,,,,,
10541,0.828263581,0.221040741,0.053286575,1248.925781,,0.478604132,0.418025056,0.357346398,0.112403101,,0.437986339,,,,,
10542,0.828263581,0.221040741,0.053286575,1248.925781,,0.478604132,0.418025056,0.357346398,0.112403101,,0.457500201,,,,,
10543,0.828263581,0.221040741,0.053286575,1248.925781,,0.478604132,0.418025056,0.357346398,0.112403101,,0.47603837,,,,,
10544,0.516336322,0.167619467,0.024312511,86.1328125,,0.29835997,0.316996481,0.163042723,0.007751938,,0.493649631,,,,,
10545,0.516336322,0.167619467,0.024312511,86.1328125,,0.29835997,0.316996481,0.163042723,0.007751938,,0.494783965,,,,,
10546,0.282430768,0.109939732,0.011929829,344.53125,,0.163199899,0.207914443,0.080002915,0.031007752,,0.495861583,,,,,
10547,0.282430768,0.109939732,0.011929829,344.53125,,0.163199899,0.207914443,0.080002915,0.031007752,,0.485190042,,,,,
10548,0.282430768,0.109939732,0.011929829,344.53125,,0.163199899,0.207914443,0.080002915,0.031007752,,0.475052079,,,,,
10549,0.238291711,0.067829251,0.004245399,1248.925781,,0.13769457,0.128276473,0.028470177,0.112403101,,0.465421013,,,,,
10550,0.238291711,0.067829251,0.004245399,1248.925781,,0.13769457,0.128276473,0.028470177,0.112403101,,0.454064548,,,,,
10551,0.259874642,0.182155058,0.01251238,2024.121094,,0.150166059,0.344485718,0.083909578,0.182170543,,0.443275906,,,,,
10552,0.259874642,0.182155058,0.01251238,2024.121094,,0.150166059,0.344485718,0.083909578,0.182170543,,0.434105843,,,,,
10553,0.429608405,0.211278096,0.015363835,387.5976563,,0.248245078,0.39956226,0.103031787,0.034883721,,0.425394283,,,,,
10554,0.429608405,0.211278096,0.015363835,387.5976563,,0.248245078,0.39956226,0.103031787,0.034883721,,0.425604989,,,,,
10555,0.429608405,0.211278096,0.015363835,387.5976563,,0.248245078,0.39956226,0.103031787,0.034883721,,0.42580516,,,,,
10556,0.480594963,0.202327967,0.015992627,387.5976563,,0.27770717,0.382636067,0.107248543,0.034883721,,0.425995322,,,,,
10557,0.480594963,0.202327967,0.015992627,387.5976563,,0.27770717,0.382636067,0.107248543,0.034883721,,0.428725304,,,,,
10558,0.453872681,0.11157418,0.011643875,2454.785156,,0.262265956,0.211005459,0.078085277,0.220930233,,0.431318787,,,,,
10559,0.453872681,0.11157418,0.011643875,2454.785156,,0.262265956,0.211005459,0.078085277,0.220930233,,0.432446482,,,,,
10560,0.453872681,0.11157418,0.011643875,2454.785156,,0.262265956,0.211005459,0.078085277,0.220930233,,0.433517792,,,,,
10561,0.40682295,0.097041428,0.008110291,387.5976563,,0.235078723,0.183521591,0.054388622,0.034883721,,0.434535536,,,,,
10562,0.40682295,0.097041428,0.008110291,387.5976563,,0.235078723,0.183521591,0.054388622,0.034883721,,0.433149907,,,,,
10563,0.636760175,0.317451179,0.0353738,1291.992188,,0.367945734,0.60035334,0.237221099,0.11627907,,0.431833559,,,,,
10564,0.636760175,0.317451179,0.0353738,1291.992188,,0.367945734,0.60035334,0.237221099,0.11627907,,0.44207989,,,,,
10565,0.636760175,0.317451179,0.0353738,1291.992188,,0.367945734,0.60035334,0.237221099,0.11627907,,0.451813904,,,,,
10566,1.134183288,0.389425367,0.076888449,129.1992188,,0.655376887,0.736468582,0.515623506,0.011627907,,0.461061218,,,,,
10567,1.134183288,0.389425367,0.076888449,129.1992188,,0.655376887,0.736468582,0.515623506,0.011627907,,0.494717321,,,,,
10568,0.78620857,0.145720094,0.0668929,4349.707031,,0.454303049,0.275581101,0.448592105,0.391472868,,0.526690619,,,,,
10569,0.78620857,0.145720094,0.0668929,4349.707031,,0.454303049,0.275581101,0.448592105,0.391472868,,0.539666517,,,,,
10570,0.78620857,0.145720094,0.0668929,4349.707031,,0.454303049,0.275581101,0.448592105,0.391472868,,0.55199362,,,,,
10571,0.554469764,0.077935837,0.027879156,344.53125,,0.320395012,0.147389719,0.186961089,0.031007752,,0.563704367,,,,,
10572,0.554469764,0.077935837,0.027879156,344.53125,,0.320395012,0.147389719,0.186961089,0.031007752,,0.563242637,,,,,
10573,0.355982929,0.032138679,0.013493426,43.06640625,,0.205701307,0.060779624,0.090488594,0.003875969,,0.562803993,,,,,
10574,0.355982929,0.032138679,0.013493426,43.06640625,,0.205701307,0.060779624,0.090488594,0.003875969,,0.55246294,,,,,
10575,0.298345536,0.074834153,0.023715151,301.4648438,,0.172396094,0.141523915,0.159036755,0.027131783,,0.54263894,,,,,
10576,0.298345536,0.074834153,0.023715151,301.4648438,,0.172396094,0.141523915,0.159036755,0.027131783,,0.530424269,,,,,
10577,0.298345536,0.074834153,0.023715151,301.4648438,,0.172396094,0.141523915,0.159036755,0.027131783,,0.518820333,,,,,
10578,0.284437686,0.216020569,0.020014076,732.1289063,,0.164359577,0.408531071,0.13421688,0.065891473,,0.507796593,,,,,
10579,0.284437686,0.216020569,0.020014076,732.1289063,,0.164359577,0.408531071,0.13421688,0.065891473,,0.496628648,,,,,
10580,0.292585433,0.235143125,0.017780801,387.5976563,,0.169067674,0.444695026,0.119240265,0.034883721,,0.486019099,,,,,
10581,0.292585433,0.235143125,0.017780801,387.5976563,,0.169067674,0.444695026,0.119240265,0.034883721,,0.476347416,,,,,
10582,0.292585433,0.235143125,0.017780801,387.5976563,,0.169067674,0.444695026,0.119240265,0.034883721,,0.467159317,,,,,
10583,0.163943231,0.150332034,0.01149864,775.1953125,,0.094733017,0.28430305,0.077111312,0.069767442,,0.458430623,,,,,
10584,0.163943231,0.150332034,0.01149864,775.1953125,,0.094733017,0.28430305,0.077111312,0.069767442,,0.443706253,,,,,
10585,0.146950513,0.144497171,0.012606732,775.1953125,,0.084913938,0.273268348,0.08454231,0.069767442,,0.429718102,,,,,
10586,0.146950513,0.144497171,0.012606732,775.1953125,,0.084913938,0.273268348,0.08454231,0.069767442,,0.415579723,,,,,
10587,0.146950513,0.144497171,0.012606732,775.1953125,,0.084913938,0.273268348,0.08454231,0.069767442,,0.402148262,,,,,
10588,0.313940734,0.13318342,0.009785407,2971.582031,,0.181407629,0.251872149,0.065622158,0.26744186,,0.389388375,,,,,
10589,0.313940734,0.13318342,0.009785407,2971.582031,,0.181407629,0.251872149,0.065622158,0.26744186,,0.385615993,,,,,
10590,0.877879322,0.232941419,0.057151444,86.1328125,,0.50727411,0.440531231,0.383264694,0.007751938,,0.38203223,,,,,
10591,0.877879322,0.232941419,0.057151444,86.1328125,,0.50727411,0.440531231,0.383264694,0.007751938,,0.406824584,,,,,
10592,0.877879322,0.232941419,0.057151444,86.1328125,,0.50727411,0.440531231,0.383264694,0.007751938,,0.430377321,,,,,
10593,0.43545118,0.212214574,0.045641981,775.1953125,,0.25162127,0.401333297,0.306080802,0.069767442,,0.452752421,,,,,
10594,0.43545118,0.212214574,0.045641981,775.1953125,,0.25162127,0.401333297,0.306080802,0.069767442,,0.451887359,,,,,
10595,0.387334466,0.168016791,0.031326268,473.7304688,,0.22381749,0.317747888,0.210077849,0.042635659,,0.45106555,,,,,
10596,0.387334466,0.168016791,0.031326268,473.7304688,,0.22381749,0.317747888,0.210077849,0.042635659,,0.447878996,,,,,
10597,0.387334466,0.168016791,0.031326268,473.7304688,,0.22381749,0.317747888,0.210077849,0.042635659,,0.444851769,,,,,
10598,0.318266511,0.174385995,0.012563931,861.328125,,0.183907238,0.329793118,0.084255283,0.07751938,,0.441975904,,,,,
10599,0.318266511,0.174385995,0.012563931,861.328125,,0.183907238,0.329793118,0.084255283,0.07751938,,0.435790435,,,,,
10600,0.240886316,0.158133492,0.009629612,3273.046875,,0.139193837,0.299056914,0.064577375,0.294573643,,0.429914238,,,,,
10601,0.240886316,0.158133492,0.009629612,3273.046875,,0.139193837,0.299056914,0.064577375,0.294573643,,0.420462842,,,,,
10602,0.240886316,0.158133492,0.009629612,3273.046875,,0.139193837,0.299056914,0.064577375,0.294573643,,0.411484016,,,,,
10603,0.297480226,0.272780389,0.027020853,818.2617188,,0.171896083,0.515873394,0.181205201,0.073643411,,0.402954131,,,,,
10604,0.297480226,0.272780389,0.027020853,818.2617188,,0.171896083,0.515873394,0.181205201,0.073643411,,0.397680436,,,,,
10605,0.309352696,0.212962598,0.017718941,861.328125,,0.178756475,0.402747935,0.118825422,0.07751938,,0.392670425,,,,,
10606,0.309352696,0.212962598,0.017718941,861.328125,,0.178756475,0.402747935,0.118825422,0.07751938,,0.388504539,,,,,
10607,0.163074255,0.168253288,0.007984692,861.328125,,0.094230887,0.318195142,0.053546339,0.07751938,,0.384546947,,,,,
10608,0.163074255,0.168253288,0.007984692,861.328125,,0.094230887,0.318195142,0.053546339,0.07751938,,0.373473312,,,,,
10609,0.163074255,0.168253288,0.007984692,861.328125,,0.094230887,0.318195142,0.053546339,0.07751938,,0.362953359,,,,,
10610,0.092170611,0.123236686,0.006098095,3273.046875,,0.0532599,0.23306121,0.040894583,0.294573643,,0.352959404,,,,,
10611,0.092170611,0.123236686,0.006098095,3273.046875,,0.0532599,0.23306121,0.040894583,0.294573643,,0.339919964,,,,,
10612,0.076426052,0.104100861,0.006083176,861.328125,,0.044162058,0.19687216,0.040794532,0.07751938,,0.327532497,,,,,
10613,0.076426052,0.104100861,0.006083176,861.328125,,0.044162058,0.19687216,0.040794532,0.07751938,,0.314977174,,,,,
10614,0.076426052,0.104100861,0.006083176,861.328125,,0.044162058,0.19687216,0.040794532,0.07751938,,0.303049618,,,,,
10615,0.456577092,0.205715969,0.021081543,86.1328125,,0.263828675,0.389043347,0.141375447,0.007751938,,0.29171844,,,,,
10616,0.456577092,0.205715969,0.021081543,86.1328125,,0.263828675,0.389043347,0.141375447,0.007751938,,0.299961373,,,,,
10617,0.861905634,0.266412616,0.096858501,129.1992188,,0.498043868,0.50383087,0.649545158,0.011627907,,0.307792159,,,,,
10618,0.861905634,0.266412616,0.096858501,129.1992188,,0.498043868,0.50383087,0.649545158,0.011627907,,0.335497832,,,,,
10619,0.861905634,0.266412616,0.096858501,129.1992188,,0.498043868,0.50383087,0.649545158,0.011627907,,0.361818222,,,,,
10620,0.552870274,0.106411174,0.054766126,516.796875,,0.319470762,0.201241349,0.367268453,0.046511628,,0.386822593,,,,,
10621,0.552870274,0.106411174,0.054766126,516.796875,,0.319470762,0.201241349,0.367268453,0.046511628,,0.395124977,,,,,
10622,0.441801727,0.06363716,0.019079998,387.5976563,,0.255290872,0.120348526,0.127952841,0.034883721,,0.403012242,,,,,
10623,0.441801727,0.06363716,0.019079998,387.5976563,,0.255290872,0.120348526,0.127952841,0.034883721,,0.404951716,,,,,
10624,0.441801727,0.06363716,0.019079998,387.5976563,,0.255290872,0.120348526,0.127952841,0.034883721,,0.406794217,,,,,
10625,0.399831295,0.051354133,0.011105033,344.53125,,0.231038662,0.097119264,0.07447173,0.031007752,,0.408544592,,,,,
10626,0.399831295,0.051354133,0.011105033,344.53125,,0.231038662,0.097119264,0.07447173,0.031007752,,0.408108927,,,,,
10627,0.319391251,0.089946538,0.002266953,1033.59375,,0.184557158,0.170103966,0.015202466,0.093023256,,0.407695046,,,,,
10628,0.319391251,0.089946538,0.002266953,1033.59375,,0.184557158,0.170103966,0.015202466,0.093023256,,0.403279856,,,,,
10629,0.319391251,0.089946538,0.002266953,1033.59375,,0.184557158,0.170103966,0.015202466,0.093023256,,0.399085426,,,,,
10630,0.403898627,0.230861574,0.021772619,215.3320313,,0.233388931,0.436597897,0.146009893,0.019379845,,0.395100717,,,,,
10631,0.403898627,0.230861574,0.021772619,215.3320313,,0.233388931,0.436597897,0.146009893,0.019379845,,0.395540612,,,,,
10632,0.171259493,0.188315377,0.010462005,645.9960938,,0.098960648,0.356135912,0.070159505,0.058139535,,0.395958513,,,,,
10633,0.171259493,0.188315377,0.010462005,645.9960938,,0.098960648,0.356135912,0.070159505,0.058139535,,0.384723562,,,,,
10634,0.171259493,0.188315377,0.010462005,645.9960938,,0.098960648,0.356135912,0.070159505,0.058139535,,0.374050359,,,,,
10635,0.113035172,0.122259043,0.011188894,1119.726563,,0.065316285,0.231212324,0.075034112,0.100775194,,0.363910815,,,,,
10636,0.113035172,0.122259043,0.011188894,1119.726563,,0.065316285,0.231212324,0.075034112,0.100775194,,0.351367033,,,,,
10637,0.103089355,0.08252839,0.009350318,2756.25,,0.059569191,0.156075006,0.062704399,0.248062016,,0.33945044,,,,,
10638,0.103089355,0.08252839,0.009350318,2756.25,,0.059569191,0.156075006,0.062704399,0.248062016,,0.327632386,,,,,
10639,0.103089355,0.08252839,0.009350318,2756.25,,0.059569191,0.156075006,0.062704399,0.248062016,,0.316405234,,,,,
10640,0.418759733,0.170891315,0.008974792,602.9296875,,0.241976278,0.323184093,0.060186068,0.054263566,,0.30573944,,,,,
10641,0.418759733,0.170891315,0.008974792,602.9296875,,0.241976278,0.323184093,0.060186068,0.054263566,,0.311390455,,,,,
10642,1.045449734,0.264077872,0.051277138,129.1992188,,0.604103058,0.499415478,0.343870867,0.011627907,,0.316758919,,,,,
10643,1.045449734,0.264077872,0.051277138,129.1992188,,0.604103058,0.499415478,0.343870867,0.011627907,,0.35319346,,,,,
10644,1.045449734,0.264077872,0.051277138,129.1992188,,0.604103058,0.499415478,0.343870867,0.011627907,,0.387806273,,,,,
10645,0.520478964,0.215732411,0.042546168,559.8632813,,0.300753756,0.407986115,0.285319894,0.050387597,,0.420688446,,,,,
10646,0.520478964,0.215732411,0.042546168,559.8632813,,0.300753756,0.407986115,0.285319894,0.050387597,,0.425677972,,,,,
10647,0.202218294,0.185163602,0.017692506,861.328125,,0.116849893,0.350175379,0.118648148,0.07751938,,0.430418022,,,,,
10648,0.202218294,0.185163602,0.017692506,861.328125,,0.116849893,0.350175379,0.118648148,0.07751938,,0.419008035,,,,,
10649,0.202218294,0.185163602,0.017692506,861.328125,,0.116849893,0.350175379,0.118648148,0.07751938,,0.408168548,,,,,
10650,0.122290201,0.124994144,0.007510173,516.796875,,0.070664215,0.236384857,0.050364155,0.046511628,,0.397871036,,,,,
10651,0.122290201,0.124994144,0.007510173,516.796875,,0.070664215,0.236384857,0.050364155,0.046511628,,0.384091994,,,,,
10652,0.342203557,0.225879431,0.006853361,947.4609375,,0.197739029,0.427175829,0.045959489,0.085271318,,0.371001904,,,,,
10653,0.342203557,0.225879431,0.006853361,947.4609375,,0.197739029,0.427175829,0.045959489,0.085271318,,0.369561987,,,,,
10654,0.655981779,0.228326902,0.016212368,732.1289063,,0.379052752,0.431804407,0.108722159,0.065891473,,0.368194066,,,,,
10655,0.655981779,0.228326902,0.016212368,732.1289063,,0.379052752,0.431804407,0.108722159,0.065891473,,0.382583451,,,,,
10656,0.655981779,0.228326902,0.016212368,732.1289063,,0.379052752,0.431804407,0.108722159,0.065891473,,0.396253368,,,,,
10657,0.535073519,0.268544823,0.020851558,172.265625,,0.309187079,0.50786323,0.139833142,0.015503876,,0.409239788,,,,,
10658,0.535073519,0.268544823,0.020851558,172.265625,,0.309187079,0.50786323,0.139833142,0.015503876,,0.415531475,,,,,
10659,0.613344312,0.257057518,0.025695389,861.328125,,0.354415102,0.486138813,0.172316476,0.07751938,,0.421508577,,,,,
10660,0.613344312,0.257057518,0.025695389,861.328125,,0.354415102,0.486138813,0.172316476,0.07751938,,0.431100364,,,,,
10661,0.613344312,0.257057518,0.025695389,861.328125,,0.354415102,0.486138813,0.172316476,0.07751938,,0.440212561,,,,,
10662,0.274018526,0.232866138,0.020430982,1291.992188,,0.158338966,0.440388863,0.137012707,0.11627907,,0.448869149,,,,,
10663,0.274018526,0.232866138,0.020430982,1291.992188,,0.158338966,0.440388863,0.137012707,0.11627907,,0.440126617,,,,,
10664,0.323544979,0.266939253,0.027875228,1636.523438,,0.18695735,0.504826828,0.186934745,0.147286822,,0.431821213,,,,,
10665,0.323544979,0.266939253,0.027875228,1636.523438,,0.18695735,0.504826828,0.186934745,0.147286822,,0.426407401,,,,,
10666,0.323544979,0.266939253,0.027875228,1636.523438,,0.18695735,0.504826828,0.186934745,0.147286822,,0.42126428,,,,,
10667,0.838599563,0.400419414,0.054932252,732.1289063,,0.484576679,0.757260166,0.368382512,0.065891473,,0.416378315,,,,,
10668,0.838599563,0.400419414,0.054932252,732.1289063,,0.484576679,0.757260166,0.368382512,0.065891473,,0.437489377,,,,,
10669,0.727306306,0.309729993,0.079459503,1636.523438,,0.420266943,0.585751284,0.532865312,0.147286822,,0.457544887,,,,,
10670,0.727306306,0.309729993,0.079459503,1636.523438,,0.420266943,0.585751284,0.532865312,0.147286822,,0.471032958,,,,,
10671,0.727306306,0.309729993,0.079459503,1636.523438,,0.420266943,0.585751284,0.532865312,0.147286822,,0.483846625,,,,,
10672,0.345642954,0.262889326,0.032687206,861.328125,,0.199726452,0.497167738,0.219204468,0.07751938,,0.496019609,,,,,
10673,0.345642954,0.262889326,0.032687206,861.328125,,0.199726452,0.497167738,0.219204468,0.07751938,,0.488500776,,,,,
10674,0.313059032,0.241619453,0.027838793,559.8632813,,0.180898146,0.456942847,0.186690406,0.050387597,,0.481357885,,,,,
10675,0.313059032,0.241619453,0.027838793,559.8632813,,0.180898146,0.456942847,0.186690406,0.050387597,,0.472942943,,,,,
10676,0.183563247,0.051272653,0.004394153,559.8632813,,0.106070254,0.096965173,0.029467734,0.050387597,,0.464948747,,,,,
10677,0.183563247,0.051272653,0.004394153,559.8632813,,0.106070254,0.096965173,0.029467734,0.050387597,,0.450879472,,,,,
10678,0.183563247,0.051272653,0.004394153,559.8632813,,0.106070254,0.096965173,0.029467734,0.050387597,,0.437513661,,,,,
10679,0.485545754,0.319068134,0.050316092,732.1289063,,0.280567937,0.603411272,0.337425969,0.065891473,,0.42481614,,,,,
10680,0.485545754,0.319068134,0.050316092,732.1289063,,0.280567937,0.603411272,0.337425969,0.065891473,,0.427852621,,,,,
10681,0.325485349,0.258835196,0.053911723,732.1289063,,0.188078573,0.489500701,0.361538721,0.065891473,,0.430737278,,,,,
10682,0.325485349,0.258835196,0.053911723,732.1289063,,0.188078573,0.489500701,0.361538721,0.065891473,,0.425474681,,,,,
10683,0.325485349,0.258835196,0.053911723,732.1289063,,0.188078573,0.489500701,0.361538721,0.065891473,,0.420475215,,,,,
10684,0.317162991,0.25722754,0.047244251,732.1289063,,0.183269579,0.486460353,0.316825822,0.065891473,,0.415725721,,,,,
10685,0.317162991,0.25722754,0.047244251,732.1289063,,0.183269579,0.486460353,0.316825822,0.065891473,,0.410797585,,,,,
10686,0.128179476,0.096516386,0.041420393,602.9296875,,0.074067275,0.182528648,0.277770305,0.054263566,,0.406115855,,,,,
10687,0.128179476,0.096516386,0.041420393,602.9296875,,0.074067275,0.182528648,0.277770305,0.054263566,,0.392219036,,,,,
10688,0.128179476,0.096516386,0.041420393,602.9296875,,0.074067275,0.182528648,0.277770305,0.054263566,,0.379017058,,,,,
10689,0.08300636,0.033731181,0.029685639,4565.039063,,0.047964425,0.063791312,0.199075586,0.410852713,,0.366475179,,,,,
10690,0.08300636,0.033731181,0.029685639,4565.039063,,0.047964425,0.063791312,0.199075586,0.410852713,,0.352301738,,,,,
10691,0.933541059,0.215243995,0.064546242,129.1992188,,0.539437709,0.407062439,0.43285513,0.011627907,,0.338836969,,,,,
10692,0.933541059,0.215243995,0.064546242,129.1992188,,0.539437709,0.407062439,0.43285513,0.011627907,,0.368572174,,,,,
10693,1.22634542,0.143082738,0.044876713,258.3984375,,0.708631888,0.270593418,0.300948821,0.023255814,,0.396820618,,,,,
10694,1.22634542,0.143082738,0.044876713,258.3984375,,0.708631888,0.270593418,0.300948821,0.023255814,,0.438296858,,,,,
10695,1.22634542,0.143082738,0.044876713,258.3984375,,0.708631888,0.270593418,0.300948821,0.023255814,,0.477699286,,,,,
10696,0.701006114,0.116519772,0.023341384,387.5976563,,0.405069631,0.2203584,0.156530223,0.034883721,,0.515131593,,,,,
10697,0.701006114,0.116519772,0.023341384,387.5976563,,0.405069631,0.2203584,0.156530223,0.034883721,,0.524425319,,,,,
10698,0.765104532,0.110163756,0.012544449,258.3984375,,0.442108284,0.20833811,0.084124638,0.023255814,,0.533254359,,,,,
10699,0.765104532,0.110163756,0.012544449,258.3984375,,0.442108284,0.20833811,0.084124638,0.023255814,,0.544846867,,,,,
10700,0.765104532,0.110163756,0.012544449,258.3984375,,0.442108284,0.20833811,0.084124638,0.023255814,,0.555859751,,,,,
10701,0.529351354,0.111822255,0.010257182,344.53125,,0.305880581,0.21147461,0.068785936,0.031007752,,0.56632199,,,,,
